timestamp,actual_bottles,theoretical_weight,measured_weight,calculated_bottles,weight_error,bottle_error,raw_reading,calibration_factor,status,mqtt_success
2025-09-29 10:17:00,1,275,277.20894028020314,1,2.2089402802031373,0,622857,2245.7194859459096,idle,True
2025-09-29 10:17:30,1,275,273.3968051155358,1,1.6031948844641875,0,630405,2307.1800077297216,idle,True
2025-09-29 10:18:00,1,275,262.7106545672719,1,12.289345432728112,0,600914,2291.759991442735,idle,True
2025-09-29 10:18:30,1,275,276.7557283820755,1,1.7557283820755174,0,614248,2215.2659262139546,idle,True
2025-09-29 10:19:00,1,275,266.4425574223056,1,8.557442577694417,0,601764,2266.3802014750095,idle,True
2025-09-29 10:19:30,1,275,276.3979564073541,1,1.3979564073541155,0,608247,2202.1709050670124,idle,True
2025-09-29 10:20:00,1,275,270.3888687988516,1,4.611131201148396,0,624372,2306.0332210267106,idle,True
2025-09-29 10:20:30,1,275,281.72375503187783,1,6.723755031877829,0,648140,2299.0967726115778,idle,True
2025-09-29 10:21:00,1,275,273.3318034593523,1,1.6681965406477275,0,628059,2298.986309347006,idle,True
2025-09-29 10:21:30,1,275,271.96978537044015,1,3.0302146295598504,0,630037,2316.381477181849,idle,True
2025-09-29 10:22:00,1,275,274.2799621497664,1,0.7200378502336093,0,610974,2228.2522567733936,idle,True
2025-09-29 10:22:30,1,275,277.46614661488724,1,2.4661466148872364,0,645681,2325.816383735124,idle,True
2025-09-29 10:23:00,1,275,263.44494626201447,1,11.555053737985531,0,638480,2426.887642358389,idle,True
2025-09-29 10:23:30,1,275,277.2186451284474,1,2.218645128447406,0,646379,2335.409140836876,idle,True
2025-09-29 10:24:00,1,275,276.52113033927213,1,1.5211303392721334,0,622544,2247.4643231327454,idle,True
2025-09-29 10:24:30,1,275,274.09821516218943,1,0.9017848378105668,0,637363,2323.5033865344376,idle,True
2025-09-29 10:25:00,1,275,274.83011800435634,1,0.16988199564366369,0,655105,2380.170363359105,idle,True
2025-09-29 10:25:30,1,275,276.6919141549808,1,1.6919141549807932,0,647339,2335.276296647899,idle,True
2025-09-29 10:26:00,1,275,269.00723795937944,1,5.992762040620562,0,634504,2361.5562926140938,idle,True
2025-09-29 10:26:30,1,275,276.631455758219,1,1.6314557582189764,0,630161,2276.7930826703505,idle,True
2025-09-29 10:27:00,1,275,276.8733001050492,1,1.8733001050492248,0,651703,2351.759077459503,idle,True
2025-09-29 10:27:30,1,275,276.9555284632089,1,1.955528463208907,0,646702,2339.473524446232,idle,True
2025-09-29 10:28:00,1,275,278.9680645058179,1,3.9680645058178925,0,646199,2311.769846610745,idle,True
2025-09-29 10:28:30,1,275,273.5623004127468,1,1.437699587253178,0,621370,2271.3464087858065,idle,True
2025-09-29 10:29:00,1,275,267.9708757910999,1,7.0291242089001,0,588064,2197.812964220597,idle,True
2025-09-29 10:29:30,1,275,283.539089985193,1,8.539089985193016,0,636087,2248.051912615525,idle,True
2025-09-29 10:30:00,1,275,275.9333158579361,1,0.9333158579361225,0,620558,2244.99420633975,idle,True
2025-09-29 10:30:30,1,275,283.43687966467263,1,8.436879664672631,0,659824,2329.08827434958,idle,True
2025-09-29 10:31:00,1,275,272.50165648665705,1,2.4983435133429452,0,619875,2279.0032302377094,idle,True
2025-09-29 10:31:30,1,275,266.5696228125571,1,8.4303771874429,0,623847,2331.128521600482,idle,True
2025-09-29 10:32:00,1,275,278.7398519153422,1,3.7398519153421717,0,643294,2308.7734333747217,idle,True
2025-09-29 10:32:30,1,275,277.15646491335474,1,2.156464913354739,0,621187,2242.3017705566663,idle,True
2025-09-29 10:33:00,1,275,270.21185061056036,1,4.7881493894396385,0,603755,2230.786381235375,idle,True
2025-09-29 10:33:30,1,275,271.60404363147495,1,3.3959563685250487,0,630157,2325.9158303001154,idle,True
2025-09-29 10:34:00,1,275,271.6817203912806,1,3.318279608719422,0,597744,2200.6594142202457,idle,True
2025-09-29 10:34:30,1,275,274.1242686704681,1,0.8757313295319022,0,625113,2285.268775307298,idle,True
2025-09-29 10:35:00,1,275,275.8826191384937,1,0.8826191384936806,0,617481,2233.138597558309,idle,True
2025-09-29 10:35:30,1,275,274.58670708254493,1,0.4132929174550668,0,627347,2286.2612251323953,idle,True
2025-09-29 10:36:00,1,275,281.6338436761883,1,6.633843676188292,0,647248,2299.198577627343,idle,True
2025-09-29 10:36:30,1,275,277.20655718979793,1,2.206557189797934,0,614339,2209.8697364100153,idle,True
2025-09-29 10:37:00,1,275,273.48572227072015,1,1.5142777292798542,0,634569,2317.568799353797,idle,True
2025-09-29 10:37:30,1,275,271.14542576623654,1,3.854574233763458,0,615460,2265.2525160853984,idle,True
2025-09-29 10:38:00,1,275,276.3171260393824,1,1.3171260393824014,0,621421,2240.89911815462,idle,True
2025-09-29 10:38:30,1,275,268.1919848075209,1,6.808015192479104,0,620390,2311.688844046605,idle,True
2025-09-29 10:39:00,1,275,281.7352144069438,1,6.735214406943783,0,663687,2361.1698281149525,idle,True
2025-09-29 10:39:30,1,275,276.47263173400455,1,1.4726317340045512,0,631716,2275.585897582437,idle,False
2025-09-29 10:40:00,1,275,277.2799799790888,1,2.2799799790888073,0,620055,2241.3847987336762,idle,True
2025-09-29 10:40:30,1,275,264.4779146615154,1,10.522085338484601,0,612162,2308.4491539592636,idle,True
2025-09-29 10:41:00,1,275,268.9457139443982,1,6.054286055601779,0,603044,2244.435068761973,idle,True
2025-09-29 10:41:30,1,275,273.9135562586667,1,1.0864437413333121,0,626168,2291.6892955895373,idle,True
2025-09-29 10:42:00,1,275,277.54444484459606,1,2.5444448445960575,0,661018,2385.8927974812946,idle,True
2025-09-29 10:42:30,1,275,268.2159254429594,1,6.784074557040583,0,634381,2363.628619341885,idle,True
2025-09-29 10:43:00,1,275,275.5303854533642,1,0.5303854533642038,0,617838,2245.955635898046,idle,True
2025-09-29 10:43:30,1,275,278.4617747168773,1,3.4617747168773008,0,632440,2274.438696932565,idle,True
2025-09-29 10:44:00,1,275,282.2270521105414,1,7.227052110541422,0,625804,2219.27282551368,idle,True
2025-09-29 10:44:30,1,275,267.26070785581794,1,7.739292144182059,0,625706,2340.654884998959,idle,True
2025-09-29 10:45:00,1,275,270.8795141765398,1,4.120485823460228,0,620129,2291.2671376844532,idle,True
2025-09-29 10:45:30,1,275,276.9892212198301,1,1.9892212198300854,0,642299,2315.4054338344295,idle,True
2025-09-29 10:46:00,1,275,269.1117311397042,1,5.8882688602957955,0,600898,2235.5126949106716,idle,True
2025-09-29 10:46:30,1,275,273.68615588673373,1,1.3138441132662706,0,599385,2188.1897313448353,idle,True
2025-09-29 10:47:00,1,275,286.8565873976373,1,11.856587397637327,0,638641,2223.4273489673783,idle,True
2025-09-29 10:47:30,1,275,275.1719678248677,1,0.1719678248676928,0,628419,2284.0914679273783,idle,True
2025-09-29 10:48:00,1,275,278.1264255344089,1,3.126425534408895,0,641959,2309.9797056640746,idle,True
2025-09-29 10:48:30,1,275,273.70004894601055,1,1.2999510539894459,0,630479,2306.82549217852,idle,True
2025-09-29 10:49:00,1,275,275.2779469857671,1,0.27794698576707333,0,629755,2288.5248617520215,idle,True
2025-09-29 10:49:30,1,275,276.0866840712828,1,1.0866840712827752,0,629949,2278.7486520627426,idle,True
2025-09-29 10:50:00,1,275,271.422728309095,1,3.577271690904979,0,623506,2306.484656645272,idle,True
2025-09-29 10:50:30,1,275,275.3517623280101,1,0.35176232801012475,0,619223,2249.5243898920357,idle,True
2025-09-29 10:51:00,1,275,277.7926671867133,1,2.792667186713288,0,632314,2282.69942092229,idle,True
2025-09-29 10:51:30,1,275,271.4440876334416,1,3.5559123665584025,0,605999,2233.033230309062,idle,True
2025-09-29 10:52:00,1,275,277.9706199142572,1,2.970619914257213,0,614981,2215.875068943924,idle,True
2025-09-29 10:52:30,1,275,277.2945475541041,1,2.294547554104099,0,630762,2269.3278564534894,idle,True
2025-09-29 10:53:00,1,275,271.8999303491551,1,3.100069650844887,0,613978,2259.453442185041,idle,True
2025-09-29 10:53:30,1,275,271.1128378353,1,3.887162164699987,0,613045,2260.5911590729384,idle,True
2025-09-29 10:54:00,1,275,266.5613575548855,1,8.43864244511451,0,620420,2325.6217624629585,idle,True
2025-09-29 10:54:30,1,275,287.5877513783872,1,12.587751378387225,0,635820,2211.656065079229,idle,True
2025-09-29 10:55:00,1,275,281.64295119653553,1,6.642951196535535,0,638565,2264.1674985369386,idle,True
2025-09-29 10:55:30,1,275,279.19209120435715,1,4.192091204357155,0,625919,2251.174479963664,idle,True
2025-09-29 10:56:00,1,275,279.7470512439385,1,4.747051243938472,0,626792,2240.177990947021,idle,True
2025-09-29 10:56:30,1,275,268.84752714490656,1,6.1524728550934356,0,613345,2279.23450754135,idle,True
2025-09-29 10:57:00,1,275,264.2191309543839,1,10.7808690456161,0,628448,2383.0279308308027,idle,True
2025-09-29 10:57:30,1,275,274.77951318038896,1,0.22048681961103966,0,625832,2271.352697003829,idle,True
2025-09-29 10:58:00,1,275,270.18848790958134,1,4.81151209041866,0,585562,2166.1813245703997,idle,True
2025-09-29 10:58:30,1,275,276.13901624228123,1,1.1390162422812296,0,621399,2246.546363067004,idle,True
2025-09-29 10:59:00,1,275,266.2047493245414,1,8.79525067545859,0,601444,2259.663845847671,idle,True
2025-09-29 10:59:30,1,275,280.06742281642573,1,5.067422816425733,0,649244,2317.1047686004654,idle,True
2025-09-29 11:00:00,1,275,275.1760228198617,1,0.1760228198617142,0,617495,2242.329106482691,idle,True
2025-09-29 11:00:30,1,275,271.2725654663634,1,3.727434533636597,0,615485,2268.5508569254876,idle,True
2025-09-29 11:01:00,1,275,272.9907314677834,1,2.009268532216595,0,623592,2289.2340152932456,idle,True
2025-09-29 11:01:30,1,275,269.6561227881914,1,5.3438772118086035,0,625145,2314.013268964774,idle,True
2025-09-29 11:02:00,1,275,281.52137285064646,1,6.521372850646458,0,652984,2315.9476655332533,idle,True
2025-09-29 11:02:30,1,275,270.837627012868,1,4.1623729871320165,0,600044,2217.370549381725,idle,True
2025-09-29 11:03:00,1,275,282.30506778016985,1,7.30506778016985,0,651962,2307.811500470033,idle,True
2025-09-29 11:03:30,1,275,286.90751289695595,1,11.90751289695595,0,676829,2352.780934504056,idle,True
2025-09-29 11:04:00,1,275,277.960628434773,1,2.960628434773014,0,648291,2333.62536686549,idle,True
2025-09-29 11:04:30,1,275,270.38434682963543,1,4.615653170364567,0,607154,2250.261187272217,idle,True
2025-09-29 11:05:00,1,275,286.3091392146718,1,11.309139214671802,0,636770,2224.839581713916,idle,True
2025-09-29 11:05:30,1,275,273.4775268506109,1,1.5224731493891,0,606111,2212.9723409998087,idle,True
2025-09-29 11:06:00,1,275,274.08083057417474,1,0.9191694258252596,0,628528,2294.128997524415,idle,True
2025-09-29 11:06:30,1,275,283.84040066810996,1,8.840400668109964,0,660501,2324.4299440165437,idle,True
2025-09-29 11:07:00,1,275,275.9956185728704,1,0.9956185728703986,0,611773,2215.158402602208,idle,True
2025-09-29 11:07:30,1,275,271.41753708414495,1,3.5824629158550465,0,617753,2281.523942513283,idle,True
2025-09-29 11:08:00,1,275,276.6985815692943,1,1.6985815692942765,0,654663,2365.1107472317617,idle,True
2025-09-29 11:08:30,1,275,289.30925712799217,1,14.309257127992169,0,686451,2370.568751433249,idle,True
2025-09-29 11:09:00,1,275,282.09364014745506,1,7.093640147455062,0,652530,2313.659067563498,idle,True
2025-09-29 11:09:30,1,275,268.2663597004085,1,6.733640299591514,0,621832,2321.422725784755,idle,False
2025-09-29 11:10:00,1,275,273.85037208492685,1,1.1496279150731539,0,612152,2237.473977289535,idle,True
2025-09-29 11:10:30,1,275,278.23718122431336,1,3.2371812243133604,0,645841,2315.9918645435696,idle,True
2025-09-29 11:11:00,1,275,281.58147317655107,1,6.5814731765510714,0,633286,2249.510854784031,idle,True
2025-09-29 11:11:30,1,275,275.08078507101055,1,0.08078507101055266,0,606136,2207.507171725955,idle,True
2025-09-29 11:12:00,1,275,278.97309746805274,1,3.9730974680527424,0,632585,2261.3583423954115,idle,True
2025-09-29 11:12:30,1,275,272.80200097911967,1,2.1979990208803315,0,600273,2195.057540009818,idle,True
2025-09-29 11:13:00,1,275,266.6088902698645,1,8.391109730135497,0,624147,2343.129205171359,idle,True
2025-09-29 11:13:30,1,275,289.0700960711754,1,14.070096071175385,0,660219,2286.322451141173,idle,True
2025-09-29 11:14:00,1,275,286.3382696715002,1,11.3382696715002,0,671175,2340.4183115296573,idle,True
2025-09-29 11:14:30,1,275,278.25889822060645,1,3.2588982206064543,0,635644,2279.647860053763,idle,True
2025-09-29 11:15:00,1,275,274.0639845761129,1,0.9360154238871132,0,619351,2257.3385975336364,idle,True
2025-09-29 11:15:30,1,275,280.2541786471378,1,5.254178647137792,0,600915,2141.3218568543275,idle,True
2025-09-29 11:16:00,1,275,271.0574772366846,1,3.9425227633154236,0,592631,2186.673169146347,idle,True
2025-09-29 11:16:30,1,275,274.3303887038919,1,0.6696112961080871,0,628654,2289.4923918106233,idle,True
2025-09-29 11:17:00,1,275,281.7156853253894,1,6.7156853253894155,0,650284,2309.104885173431,idle,True
2025-09-29 11:17:30,1,275,269.72308419802084,1,5.2769158019791575,0,629196,2339.9320685995526,idle,True
2025-09-29 11:18:00,1,275,272.3113281801755,1,2.688671819824492,0,605766,2224.0191283355493,idle,True
2025-09-29 11:18:30,1,275,265.2735834894043,1,9.726416510595698,0,618329,2331.64819735764,idle,True
2025-09-29 11:19:00,1,275,277.8248005861334,1,2.8248005861333922,0,624870,2253.3649580169044,idle,True
2025-09-29 11:19:30,1,275,259.2025578269509,1,15.797442173049092,0,593269,2290.2843187480344,idle,True
2025-09-29 11:20:00,1,275,284.1369256800133,1,9.136925680013292,0,640736,2257.1451871706863,idle,True
2025-09-29 11:20:30,1,275,277.57825840841264,1,2.578258408412637,0,637791,2299.765473122924,idle,True
2025-09-29 11:21:00,1,275,274.44915257936026,1,0.5508474206397409,0,622071,2269.8163124911516,idle,True
2025-09-29 11:21:30,1,275,270.45215805278076,1,4.54784194721924,0,604345,2237.9859284671434,idle,True
2025-09-29 11:22:00,1,275,283.20978712927734,1,8.209787129277345,0,641857,2266.4438199478714,idle,True
2025-09-29 11:22:30,1,275,270.89033576468694,1,4.109664235313062,0,617875,2285.0822143844757,idle,True
2025-09-29 11:23:00,1,275,279.05264143400836,1,4.052641434008365,0,632381,2265.9336221440894,idle,True
2025-09-29 11:23:30,1,275,277.83766569737253,1,2.837665697372529,0,631344,2274.52253542654,idle,True
2025-09-29 11:24:00,1,275,279.36845573792004,1,4.368455737920044,0,619733,2217.2855288415376,idle,True
2025-09-29 11:24:30,1,275,267.53880007457127,1,7.46119992542873,0,611406,2283.999669027957,idle,True
2025-09-29 11:25:00,1,275,270.95974632761073,1,4.0402536723892695,0,607011,2239.487378149281,idle,True
2025-09-29 11:25:30,1,275,281.31750542185796,1,6.317505421857959,0,637399,2265.2229379926725,idle,True
2025-09-29 11:26:00,1,275,270.448253786432,1,4.551746213567981,0,616714,2284.3071941523185,idle,True
2025-09-29 11:26:30,1,275,258.93257234077964,1,16.067427659220357,0,586571,2257.580989047306,idle,True
2025-09-29 11:27:00,1,275,278.4053484355286,1,3.4053484355285946,0,663425,2382.874773485585,idle,True
2025-09-29 11:27:30,1,275,270.9959838232398,1,4.004016176760217,0,609041,2247.637968100598,idle,True
2025-09-29 11:28:00,1,275,271.44719701481506,1,3.5528029851849396,0,607569,2240.0403996674872,idle,True
2025-09-29 11:28:30,1,275,269.7566926545771,1,5.24330734542292,0,595635,2207.693598371992,idle,True
2025-09-29 11:29:00,1,275,273.39503802096453,1,1.6049619790354654,0,602855,2201.8404595651673,idle,True
2025-09-29 11:29:30,1,275,274.5718954164296,1,0.42810458357041625,0,612654,2231.3276629300262,idle,True
2025-09-29 11:30:00,1,275,272.6550332208695,1,2.344966779130516,0,637423,2337.422285459838,idle,True
2025-09-29 11:30:30,1,275,267.0894711192545,1,7.910528880745517,0,615174,2298.128540751324,idle,True
2025-09-29 11:31:00,1,275,272.53972957387685,1,2.460270426123145,0,638914,2344.0508180867555,idle,True
2025-09-29 11:31:30,1,275,279.69025521317224,1,4.690255213172236,0,652090,2329.128673181389,idle,True
2025-09-29 11:32:00,1,275,273.158735673414,1,1.8412643265859856,0,616333,2259.8175768379,idle,True
2025-09-29 11:32:30,1,275,277.329794860764,1,2.329794860764025,0,622312,2243.2098042478583,idle,True
2025-09-29 11:33:00,1,275,275.13320701170016,1,0.1332070117001649,0,646651,2350.6110277707717,idle,False
2025-09-29 11:33:30,1,275,277.4880448793735,1,2.48804487937349,0,650043,2337.436674146472,idle,True
2025-09-29 11:34:00,1,275,273.970706542475,1,1.0292934575250001,0,639343,2329.2864997839933,idle,True
2025-09-29 11:34:30,1,275,289.24260003110237,1,14.24260003110237,0,648422,2239.731408647483,idle,True
2025-09-29 11:35:00,1,275,275.92653536948285,1,0.9265353694828491,0,646283,2345.879876780398,idle,True
2025-09-29 11:35:30,1,275,281.2693320862098,1,6.269332086209772,0,640273,2271.7300490928246,idle,True
2025-09-29 11:36:00,1,275,282.13347000608616,1,7.1334700060861564,0,641942,2278.8565968850558,idle,True
2025-09-29 11:36:30,1,275,272.2237379332448,1,2.77626206675518,0,612565,2251.7357611800458,idle,True
2025-09-29 11:37:00,1,275,283.88456629208196,1,8.884566292081956,0,643898,2263.883976539433,idle,True
2025-09-29 11:37:30,1,275,283.3672382855735,1,8.367238285573478,0,645842,2274.848839930139,idle,False
2025-09-29 11:38:00,1,275,270.0296397659843,1,4.970360234015686,0,618867,2296.21796408608,idle,True
2025-09-29 11:38:30,1,275,281.5322366365386,1,6.532236636538585,0,636758,2259.8966627741665,idle,True
2025-09-29 11:39:00,1,275,279.79213513601485,1,4.792135136014849,0,619222,2212.7010159876627,idle,True
2025-09-29 11:39:30,1,275,285.6641094948206,1,10.664109494820593,0,664690,2331.43413053482,idle,True
2025-09-29 11:40:00,1,275,276.9284655460046,1,1.9284655460045883,0,638805,2304.4593565073833,idle,True
2025-09-29 11:40:30,1,275,281.1033491307592,1,6.103349130759227,0,645398,2293.6348896764966,idle,True
2025-09-29 11:41:00,1,275,274.2705143948959,1,0.7294856051041165,0,613079,2231.273534766468,idle,True
2025-09-29 11:41:30,1,275,274.3379035982552,1,0.6620964017448046,0,628896,2292.646840713254,idle,True
2025-09-29 11:42:00,1,275,272.05569497725344,1,2.944305022746562,0,619387,2275.473335884792,idle,True
2025-09-29 11:42:30,1,275,276.04774823878483,1,1.047748238784834,0,624132,2258.2388883599688,idle,True
2025-09-29 11:43:00,1,275,279.0634576448813,1,4.063457644881282,0,643915,2310.7683742006525,idle,True
2025-09-29 11:43:30,1,275,280.9729016389627,1,5.972901638962696,0,649495,2312.9690293093477,idle,True
2025-09-29 11:44:00,1,275,277.0200802237074,1,2.020080223707396,0,656843,2371.909183839756,idle,True
2025-09-29 11:44:30,1,275,273.0787576213499,1,1.9212423786501063,0,596582,2185.739997398944,idle,True
2025-09-29 11:45:00,1,275,269.204746694695,1,5.795253305304982,0,600364,2226.60985392104,idle,True
2025-09-29 11:45:30,1,275,284.4083735492006,1,9.408373549200576,0,658243,2316.715233778075,idle,True
2025-09-29 11:46:00,1,275,275.38528689712246,1,0.38528689712245523,0,642949,2338.0939151304096,idle,True
2025-09-29 11:46:30,1,275,276.3110294050413,1,1.3110294050413245,0,634294,2293.257776364944,idle,True
2025-09-29 11:47:00,1,275,276.04269889129307,1,1.042698891293071,0,640490,2330.052304628357,idle,True
2025-09-29 11:47:30,1,275,278.72831425742,1,3.7283142574199815,0,655691,2353.702802624404,idle,True
2025-09-29 11:48:00,1,275,274.2440331695477,1,0.7559668304522802,0,639954,2327.643727360147,idle,True
2025-09-29 11:48:30,1,275,282.23202949471226,1,7.232029494712265,0,629956,2229.2790561416,idle,True
2025-09-29 11:49:00,1,275,273.64665631528527,1,1.35334368471473,0,614547,2237.83767023419,idle,True
2025-09-29 11:49:30,1,275,274.03262803162215,1,0.9673719683778472,0,645671,2353.953948670288,idle,True
2025-09-29 11:50:00,1,275,271.57542851046054,1,3.42457148953946,0,621092,2289.7303727618623,idle,True
2025-09-29 11:50:30,1,275,267.7398761882861,1,7.260123811713925,0,605431,2268.990268649602,idle,True
2025-09-29 11:51:00,1,275,266.72403794282945,1,8.275962057170545,0,618349,2318.00279818448,idle,True
2025-09-29 11:51:30,1,275,266.9834667529429,1,8.016533247057112,0,622621,2334.2239791536535,idle,True
2025-09-29 11:52:00,1,275,264.6865514169484,1,10.313448583051581,0,604847,2285.751303957371,idle,True
2025-09-29 11:52:30,1,275,278.6923704204776,1,3.692370420477573,0,623338,2235.68898281953,idle,True
2025-09-29 11:53:00,1,275,280.9180392622923,1,5.918039262292325,0,642693,2281.0655824335972,idle,False
2025-09-29 11:53:30,1,275,274.66636552401957,1,0.33363447598043194,0,620105,2260.0444073898625,idle,True
2025-09-29 11:54:00,1,275,265.0827317805923,1,9.917268219407674,0,583659,2200.7932028497257,idle,True
2025-09-29 11:54:30,1,275,277.79798762776466,1,2.7979876277646554,0,645633,2326.0623842455175,idle,True
2025-09-29 11:55:00,1,275,272.34316421574107,1,2.6568357842589307,0,624553,2287.3396505992773,idle,True
2025-09-29 11:55:30,1,275,279.9326162372604,1,4.93261623726039,0,624387,2238.3853058440914,idle,True
2025-09-29 11:56:00,1,275,273.8387836864477,1,1.161216313552302,0,610704,2230.641023642441,idle,True
2025-09-29 11:56:30,1,275,275.42268535627323,1,0.42268535627323445,0,634845,2305.596204551464,idle,True
2025-09-29 11:57:00,1,275,269.0028050740644,1,5.9971949259356165,0,632205,2350.5466189873136,idle,True
2025-09-29 11:57:30,1,275,275.1036729261967,1,0.10367292619667978,0,630838,2290.33620236225,idle,True
2025-09-29 11:58:00,1,275,271.63159443947757,1,3.368405560522433,0,623086,2298.075176260305,idle,True
2025-09-29 11:58:30,1,275,275.59707838177087,1,0.5970783817708707,0,604330,2195.1451307506873,idle,True
2025-09-29 11:59:00,1,275,271.9820130074247,1,3.0179869925752882,0,621541,2284.642245057056,idle,True
2025-09-29 11:59:30,1,275,269.3477867249072,1,5.652213275092777,0,626921,2322.7730004341324,idle,True
2025-09-29 12:00:00,1,275,285.121194241631,1,10.121194241630974,0,638504,2242.726325396894,idle,True
2025-09-29 12:00:30,1,275,268.9797740324589,1,6.02022596754108,0,631751,2349.6232650032166,idle,True
2025-09-29 12:01:00,1,275,264.993806392344,1,10.006193607655973,0,593165,2245.340658638179,idle,True
2025-09-29 12:01:30,1,275,281.4418518412685,1,6.4418518412684875,0,657344,2331.627310217083,idle,True
2025-09-29 12:02:00,1,275,273.60709799486136,1,1.3929020051386374,0,606245,2219.277035962367,idle,True
2025-09-29 12:02:30,1,275,272.6341385042449,1,2.365861495755098,0,640863,2345.5154373059804,idle,True
2025-09-29 12:03:00,1,275,274.17166744309736,1,0.8283325569026374,0,616437,2244.3123071864675,idle,True
2025-09-29 12:03:30,1,275,268.4912659645341,1,6.50873403546592,0,594997,2218.282556406004,idle,False
2025-09-29 12:04:00,1,275,285.40263317252686,1,10.402633172526862,0,644077,2256.89519906743,idle,True
2025-09-29 12:04:30,1,275,268.693344070135,1,6.306655929864974,0,619966,2307.314212400185,idle,True
2025-09-29 12:05:00,1,275,268.9601998708303,1,6.0398001291696914,0,606559,2261.909433038372,idle,True
2025-09-29 12:05:30,1,275,273.0475699373769,1,1.9524300626230797,0,631729,2314.8477202255367,idle,True
2025-09-29 12:06:00,1,275,266.5318341439967,1,8.468165856003282,0,588414,2205.686148502485,idle,True
2025-09-29 12:06:30,1,275,263.7857129764702,1,11.214287023529778,0,626513,2366.6257499742546,idle,True
2025-09-29 12:07:00,1,275,273.7946418915782,1,1.2053581084218195,0,639995,2341.386043856959,idle,True
2025-09-29 12:07:30,1,275,270.19624701251706,1,4.803752987482937,0,613303,2271.5928090707607,idle,True
2025-09-29 12:08:00,1,275,275.3361358515206,1,0.3361358515206234,0,635527,2304.697593599686,idle,True
2025-09-29 12:08:30,1,275,264.96401774204594,1,10.03598225795406,0,630676,2383.7041334874984,idle,True
2025-09-29 12:09:00,1,275,276.60523969100007,1,1.6052396910000652,0,645060,2324.9732485574123,idle,True
2025-09-29 12:09:30,1,275,281.2004703374612,1,6.200470337461184,0,634488,2256.7344771609974,idle,True
2025-09-29 12:10:00,1,275,266.61513292359456,1,8.384867076405442,0,611360,2292.0462498644733,idle,True
2025-09-29 12:10:30,1,275,284.7301418514481,1,9.730141851448082,0,653178,2295.402526975205,idle,True
2025-09-29 12:11:00,1,275,271.3398302192038,1,3.6601697807961955,0,630376,2323.6584715346735,idle,False
2025-09-29 12:11:30,1,275,268.5507461513099,1,6.449253848690091,0,627364,2336.3025125386084,idle,True
2025-09-29 12:12:00,1,275,267.0356899537762,1,7.964310046223773,0,598229,2237.862870499253,idle,True
2025-09-29 12:12:30,1,275,271.01102062121413,1,3.9889793787858707,0,592103,2173.2162893010654,idle,True
2025-09-29 12:13:00,1,275,281.56675942993553,1,6.56675942993553,0,637643,2263.1551087208254,idle,True
2025-09-29 12:13:30,1,275,283.20555805489903,1,8.20555805489903,0,642763,2270.133078984634,idle,True
2025-09-29 12:14:00,1,275,281.4119331056461,1,6.411933105646085,0,638607,2269.777251015739,idle,True
2025-09-29 12:14:30,1,275,280.5196160810081,1,5.51961608100811,0,648979,2312.795038826488,idle,True
2025-09-29 12:15:00,1,275,285.76385002297906,1,10.763850022979057,0,649044,2267.92927947899,idle,True
2025-09-29 12:15:30,1,275,281.05635669236005,1,6.056356692360055,0,625774,2231.417163272936,idle,True
2025-09-29 12:16:00,1,275,270.0810754802853,1,4.9189245197147216,0,606013,2245.802024910045,idle,True
2025-09-29 12:16:30,1,275,279.7113940754412,1,4.711394075441206,0,648399,2316.2547893424,idle,True
2025-09-29 12:17:00,1,275,277.3175889610394,1,2.317588961039405,0,624747,2250.307991887668,idle,True
2025-09-29 12:17:30,1,275,281.50349604632913,1,6.503496046329133,0,647844,2297.572410377079,idle,True
2025-09-29 12:18:00,1,275,270.4886726880321,1,4.511327311967875,0,614748,2278.7986070959696,idle,True
2025-09-29 12:18:30,1,275,266.0209287835435,1,8.979071216456475,0,595679,2240.379003950002,idle,True
2025-09-29 12:19:00,1,275,275.1660493296559,1,0.16604932965589114,0,635288,2310.430372117837,idle,True
2025-09-29 12:19:30,1,275,273.79305903595326,1,1.206940964046737,0,634210,2312.96228342162,idle,True
2025-09-29 12:20:00,1,275,274.1124959484476,1,0.887504051552412,0,614253,2244.5213853523387,idle,True
2025-09-29 12:20:30,1,275,270.80112762917497,1,4.198872370825029,0,628463,2321.4737420965876,idle,True
2025-09-29 12:21:00,1,275,266.5256382666302,1,8.47436173336979,0,605991,2273.3741660229052,idle,True
2025-09-29 12:21:30,1,275,275.12726297703995,1,0.1272629770399476,0,644699,2348.0329297919325,idle,True
2025-09-29 12:22:00,1,275,275.0438035545603,1,0.04380355456032703,0,643090,2330.185476190534,idle,True
2025-09-29 12:22:30,1,275,267.9029953350144,1,7.0970046649856044,0,613135,2290.4829707637314,idle,True
2025-09-29 12:23:00,1,275,279.6385494218638,1,4.638549421863786,0,645634,2307.9724537997517,idle,True
2025-09-29 12:23:30,1,275,282.5333982788338,1,7.533398278833772,0,649210,2299.6207983589384,idle,True
2025-09-29 12:24:00,1,275,264.9166235952146,1,10.083376404785383,0,603973,2278.595806720351,idle,True
2025-09-29 12:24:30,1,275,269.7887932576442,1,5.211206742355785,0,605145,2238.87900338089,idle,True
2025-09-29 12:25:00,1,275,271.55595482278136,1,3.4440451772186407,0,620311,2280.7689490686053,idle,True
2025-09-29 12:25:30,1,275,269.3192192427712,1,5.680780757228774,0,624291,2321.2549132333816,idle,True
